Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A12003_001,SE_A12003_002,SE_A12003_003,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14006_001,SE_A06001_001,SE_A06001_002,SE_A06001_003,SE_A06001_004,SE_A06001_005
"340130037001","Block Group 1, Census Tract 37, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"003700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1170,1170,19,1066,0,0,0,28,57,717,37,210,347,109,14,0,0,23,0,23,496,419,77,29205,,,,,,,,,,29205,,,,,
"340130037002","Block Group 2, Census Tract 37, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"003700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1163,1163,35,1100,0,0,0,0,28,751,88,183,199,268,0,13,0,68,26,42,563,541,22,55291,,,,,,,,,,55291,,,,,
"340130038001","Block Group 1, Census Tract 38, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"003800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1103,1103,63,951,0,26,0,12,51,872,82,330,278,138,44,0,0,78,0,78,593,505,88,34604,,,,,,,,,,34604,,,,,
"340130038002","Block Group 2, Census Tract 38, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"003800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,927,927,6,554,3,0,0,16,348,479,157,65,104,147,6,0,0,65,0,65,369,353,16,,,,,,,,,,,,,,,,
"340130039001","Block Group 1, Census Tract 39, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"003900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,431,431,0,416,0,7,0,8,0,223,56,90,58,19,0,0,0,0,0,0,183,155,28,27679,,,,,,,,,,27679,,,,,
"340130039002","Block Group 2, Census Tract 39, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"003900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,919,919,0,919,0,0,0,0,0,470,166,198,76,13,17,0,0,26,0,26,242,236,6,25818,,,,,,,,,,25818,,,,,
"340130041001","Block Group 1, Census Tract 41, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1556,1556,110,1280,0,0,0,25,141,934,116,369,250,199,0,0,0,76,0,76,829,803,26,73325,,,,,,,,,,73325,,,,,
"340130041002","Block Group 2, Census Tract 41, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,849,849,140,450,0,86,0,0,173,415,51,211,120,0,33,0,0,15,15,0,165,165,0,11045,,,,,,,,,,11045,,,,,
"340130041003","Block Group 3, Census Tract 41, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1251,1251,13,1194,0,0,0,44,0,545,32,254,207,40,12,0,0,0,0,0,417,360,57,36848,,,,,,,,,,36848,,,,,
"340130042001","Block Group 1, Census Tract 42, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1696,1696,93,1183,0,4,0,108,308,1143,209,222,508,149,29,4,22,153,0,153,1112,965,147,37414,,,,,,,,,,37414,,,,,
"340130042002","Block Group 2, Census Tract 42, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,941,941,34,895,0,0,0,0,12,722,24,414,46,238,0,0,0,25,0,25,725,470,255,44330,,,,,,,,,,44330,,,,,
"340130043001","Block Group 1, Census Tract 43, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1050,1050,42,974,0,0,0,18,16,661,145,278,120,94,24,0,0,71,0,71,569,473,96,47171,,,,,,,,,,47171,,,,,
"340130043002","Block Group 2, Census Tract 43, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1676,1676,0,1676,0,0,0,0,0,1022,138,506,185,193,0,0,0,99,0,99,944,849,95,56125,,,,,,,,,,56125,,,,,
"340130044001","Block Group 1, Census Tract 44, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,814,814,24,785,0,0,0,0,5,543,111,206,176,22,28,0,0,0,0,0,389,316,73,33143,,,,,,,,,,33143,,,,,
"340130044002","Block Group 2, Census Tract 44, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,756,756,29,647,0,0,0,80,0,464,64,216,124,18,42,0,0,24,0,24,487,329,158,58519,,,,,,,,,,58519,,,,,
"340130045001","Block Group 1, Census Tract 45, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,537,537,0,537,0,0,0,0,0,458,122,221,66,18,31,0,0,37,0,37,382,334,48,31350,,,,,,,,,,31350,,,,,
"340130045002","Block Group 2, Census Tract 45, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,446,446,0,446,0,0,0,0,0,382,66,43,183,80,0,0,10,0,0,0,299,299,0,75221,,,,,,,,,,75221,,,,,
"340130045003","Block Group 3, Census Tract 45, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,967,967,0,967,0,0,0,0,0,611,0,223,292,63,33,0,0,81,0,81,479,383,96,,,,,,,,,,,,,,,,
"340130045004","Block Group 4, Census Tract 45, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1360,1360,118,1211,0,0,0,31,0,839,260,402,127,29,21,0,0,158,0,158,782,667,115,,,,,,,,,,,,,,,,
"340130046001","Block Group 1, Census Tract 46, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1829,1829,396,1394,0,0,0,39,0,943,38,422,215,249,19,0,0,127,0,127,975,715,260,36482,,,,,,,,,,36482,,,,,
"340130046002","Block Group 2, Census Tract 46, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,682,682,34,640,0,0,0,0,8,374,9,79,124,132,30,0,0,106,0,106,384,384,0,,,,,,,,,,,,,,,,
"340130046003","Block Group 3, Census Tract 46, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1235,1235,0,973,0,0,0,197,65,833,157,360,257,47,12,0,0,25,0,25,400,400,0,32011,,,,,,,,,,32011,,,,,
"340130047001","Block Group 1, Census Tract 47, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,823,823,47,654,0,0,0,0,122,652,43,92,245,88,184,0,0,51,0,51,557,485,72,97500,,,,,,,,,,97500,,,,,
"340130047002","Block Group 2, Census Tract 47, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1003,1003,11,989,0,3,0,0,0,864,102,298,294,141,29,0,0,11,0,11,551,499,52,61569,,,,,,,,,,61569,,,,,
"340130047003","Block Group 3, Census Tract 47, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,932,932,0,932,0,0,0,0,0,638,66,143,111,298,20,0,0,82,0,82,666,561,105,,,,,,,,,,,,,,,,
"340130047004","Block Group 4, Census Tract 47, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1054,1054,0,1054,0,0,0,0,0,855,63,383,309,84,16,0,0,43,0,43,741,704,37,69043,,,,,,,,,,69043,,,,,
"340130047005","Block Group 5, Census Tract 47, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,687,687,0,687,0,0,0,0,0,512,35,190,141,32,114,0,0,21,0,21,303,279,24,56091,,,,,,,,,,56091,,,,,
"340130048011","Block Group 1, Census Tract 48.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2170,2170,7,2021,0,0,0,116,26,1346,267,393,568,102,0,16,0,166,0,166,1213,947,266,52730,,,,,,,,,,52730,,,,,
"340130048012","Block Group 2, Census Tract 48.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,515,515,0,481,0,0,0,18,16,341,36,95,165,27,18,0,0,21,0,21,350,337,13,65208,,,,,,,,,,65208,,,,,
"340130048021","Block Group 1, Census Tract 48.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2009,2009,200,1439,0,12,0,66,292,1625,413,869,332,11,0,0,0,17,12,5,309,253,56,,,,,,,,,,,,,,,,
"340130048022","Block Group 2, Census Tract 48.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,681,681,59,354,0,0,0,268,0,376,134,115,92,0,12,0,23,0,0,0,207,195,12,,,,,,,,,,,,,,,,
"340130048023","Block Group 3, Census Tract 48.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1530,1530,77,1121,0,0,0,90,242,1086,229,462,337,58,0,0,0,50,0,50,390,362,28,15802,,,,,,,,,,15802,,,,,
"340130049001","Block Group 1, Census Tract 49, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,800,800,20,649,0,0,0,117,14,476,82,146,138,78,32,0,0,40,0,40,441,350,91,,,,,,,,,,,,,,,,
"340130049002","Block Group 2, Census Tract 49, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,579,579,0,552,0,0,0,27,0,486,0,223,106,157,0,0,0,0,0,0,250,232,18,26786,,,,,,,,,,26786,,,,,
"340130049003","Block Group 3, Census Tract 49, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"004900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2781,2781,32,2294,0,0,0,14,441,1459,206,385,669,187,12,0,0,235,0,235,871,740,131,52829,,,,,,,,,,52829,,,,,
"340130050001","Block Group 1, Census Tract 50, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2588,2588,2,2028,0,0,0,329,229,1575,236,418,471,382,53,0,15,281,16,265,1352,1236,116,51267,,,,,,,,,,51267,,,,,
"340130050002","Block Group 2, Census Tract 50, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,414,414,43,230,0,50,0,25,66,278,48,81,86,47,16,0,0,29,0,29,184,184,0,50048,,,,,,,,,,50048,,,,,
"340130051001","Block Group 1, Census Tract 51, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,430,430,55,323,0,52,0,0,0,289,0,191,65,33,0,0,0,48,0,48,275,262,13,52273,,,,,,,,,,52273,,,,,
"340130051002","Block Group 2, Census Tract 51, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1272,1272,0,1091,0,0,0,181,0,875,63,355,378,60,0,19,0,38,0,38,755,699,56,42235,,,,,,,,,,42235,,,,,
"340130051003","Block Group 3, Census Tract 51, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,877,877,0,692,0,0,0,16,169,620,94,181,202,127,16,0,0,11,0,11,605,558,47,101612,,,,,,,,,,101612,,,,,
"340130052001","Block Group 1, Census Tract 52, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1087,1087,0,928,0,0,0,0,159,696,112,239,249,12,84,0,0,37,0,37,508,445,63,37417,,,,,,,,,,37417,,,,,
"340130052002","Block Group 2, Census Tract 52, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,723,723,0,649,0,68,0,0,6,420,16,137,223,38,6,0,0,19,0,19,265,265,0,,,,,,,,,,,,,,,,
"340130053001","Block Group 1, Census Tract 53, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,925,925,0,893,0,0,0,18,14,625,60,367,125,73,0,0,0,86,0,86,470,470,0,62583,,,,,,,,,,62583,,,,,
"340130053002","Block Group 2, Census Tract 53, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2484,2484,137,2049,0,0,0,113,185,1482,305,462,514,117,84,0,0,189,14,175,889,794,95,45294,,,,,,,,,,45294,,,,,
"340130054001","Block Group 1, Census Tract 54, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2534,2534,63,1630,0,0,0,410,431,1413,406,482,467,58,0,0,0,97,0,97,688,552,136,12558,,,,,,,,,,12558,,,,,
"340130054002","Block Group 2, Census Tract 54, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1815,1815,8,1299,73,54,0,0,381,781,208,223,202,129,19,0,0,172,61,111,483,445,38,35026,,,,,,,,,,35026,,,,,
"340130057001","Block Group 1, Census Tract 57, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2063,2063,175,421,0,97,0,681,689,1306,564,314,187,142,89,10,0,208,0,208,971,831,140,32224,,,,,,,,,,32224,,,,,
"340130057002","Block Group 2, Census Tract 57, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"005700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,630,630,208,222,0,0,0,137,63,441,92,198,56,86,0,9,0,27,0,27,326,311,15,65987,,,,,,,,,,65987,,,,,
"340130062001","Block Group 1, Census Tract 62, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,996,996,177,675,29,0,0,112,3,578,155,247,120,56,0,0,0,46,1,45,385,385,0,32551,,,,,,,,,,32551,,,,,
"340130062002","Block Group 2, Census Tract 62, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,825,825,77,589,0,15,0,72,72,551,62,191,206,9,83,0,0,73,0,73,391,367,24,27222,,,,,,,,,,27222,,,,,
"340130064001","Block Group 1, Census Tract 64, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1398,1398,111,844,0,320,0,12,111,1031,80,192,109,173,257,150,70,35,0,35,952,952,0,48681,,,,,,,,,,48681,,,,,
"340130066001","Block Group 1, Census Tract 66, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,816,816,14,624,0,0,0,21,157,575,70,241,88,156,20,0,0,0,0,0,348,337,11,38393,,,,,,,,,,38393,,,,,
"340130066002","Block Group 2, Census Tract 66, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1282,1282,0,1105,0,0,0,84,93,991,31,242,480,192,46,0,0,28,0,28,858,678,180,69796,,,,,,,,,,69796,,,,,
"340130067001","Block Group 1, Census Tract 67, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1434,1434,191,652,25,0,0,446,120,1325,402,635,260,28,0,0,0,40,2,38,411,411,0,17549,,,,,,,,,,17549,,,,,
"340130067002","Block Group 2, Census Tract 67, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1706,1706,70,868,0,0,0,584,184,1185,273,532,288,64,28,0,0,184,0,184,867,817,50,38688,,,,,,,,,,38688,,,,,
"340130067003","Block Group 3, Census Tract 67, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,504,504,75,287,0,0,0,0,142,406,77,17,63,231,18,0,0,0,0,0,398,303,95,95380,,,,,,,,,,95380,,,,,
"340130068001","Block Group 1, Census Tract 68, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2713,2713,900,572,115,19,0,722,385,1956,368,687,322,369,97,85,28,215,0,215,1780,1493,287,53837,,,,,,,,,,53837,,,,,
"340130068002","Block Group 2, Census Tract 68, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1119,1119,548,0,0,92,0,253,226,679,180,179,185,135,0,0,0,97,0,97,448,425,23,94563,,,,,,,,,,94563,,,,,
"340130068003","Block Group 3, Census Tract 68, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2226,2226,784,107,0,0,0,959,376,1668,345,821,444,52,6,0,0,125,0,125,1353,1269,84,76078,,,,,,,,,,76078,,,,,
"340130069001","Block Group 1, Census Tract 69, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2684,2684,1155,97,0,0,0,1099,333,1806,343,1059,183,189,12,10,10,131,0,131,1762,1668,94,52328,,,,,,,,,,52328,,,,,
"340130069002","Block Group 2, Census Tract 69, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"006900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2605,2605,1317,22,33,0,0,612,621,1681,458,978,187,48,10,0,0,122,17,105,1521,1353,168,63999,,,,,,,,,,63999,,,,,
"340130070001","Block Group 1, Census Tract 70, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2913,2913,1248,15,0,0,0,1136,514,2020,606,852,176,364,17,5,0,103,18,85,1539,1510,29,39413,,,,,,,,,,39413,,,,,
"340130070002","Block Group 2, Census Tract 70, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1632,1632,709,1,0,0,0,658,264,935,275,471,63,123,0,2,1,105,0,105,858,752,106,51563,,,,,,,,,,51563,,,,,
"340130071001","Block Group 1, Census Tract 71, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2468,2468,969,0,4,0,0,831,664,1623,399,764,178,220,31,14,17,101,0,101,1293,1164,129,59931,,,,,,,,,,59931,,,,,
"340130071002","Block Group 2, Census Tract 71, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1224,1224,557,35,0,14,0,518,100,863,240,347,143,86,13,34,0,36,0,36,794,715,79,65250,,,,,,,,,,65250,,,,,
"340130071003","Block Group 3, Census Tract 71, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,566,566,397,17,0,0,0,69,83,481,214,164,29,56,4,14,0,0,0,0,373,330,43,47969,,,,,,,,,,47969,,,,,
"340130072001","Block Group 1, Census Tract 72, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1856,1856,1291,85,0,0,0,431,49,1273,475,396,294,24,38,18,28,95,29,66,1072,957,115,71897,,,,,,,,,,71897,,,,,
"340130072002","Block Group 2, Census Tract 72, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1996,1996,683,0,0,0,0,815,498,1222,293,558,124,210,37,0,0,52,0,52,1234,1152,82,44601,,,,,,,,,,44601,,,,,
"340130073001","Block Group 1, Census Tract 73, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1332,1332,619,0,0,0,0,524,189,968,225,507,160,51,13,9,3,13,0,13,707,649,58,37661,,,,,,,,,,37661,,,,,
"340130073002","Block Group 2, Census Tract 73, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2509,2509,1710,8,0,0,0,622,169,1661,634,589,213,118,47,60,0,208,0,208,1143,1002,141,47083,,,,,,,,,,47083,,,,,
"340130073003","Block Group 3, Census Tract 73, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1582,1582,716,45,0,0,0,739,82,1061,260,364,0,376,61,0,0,0,0,0,850,822,28,57335,,,,,,,,,,57335,,,,,
"340130074001","Block Group 1, Census Tract 74, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3098,3098,605,2098,0,87,0,0,308,2506,922,1233,284,37,30,0,0,132,61,71,0,0,0,,,,,,,,,,,,,,,,
"340130074002","Block Group 2, Census Tract 74, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,3385,3385,1515,81,83,62,0,979,665,2249,587,981,313,275,92,0,1,203,0,203,2015,1867,148,60977,,,,,,,,,,60977,,,,,
"340130075011","Block Group 1, Census Tract 75.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,741,741,315,0,0,0,0,359,67,577,55,455,62,5,0,0,0,12,0,12,458,380,78,35777,,,,,,,,,,35777,,,,,
"340130075012","Block Group 2, Census Tract 75.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,605,605,230,212,0,0,0,32,131,379,57,306,16,0,0,0,0,51,9,42,384,340,44,33125,,,,,,,,,,33125,,,,,
"340130075013","Block Group 3, Census Tract 75.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1051,1051,252,24,0,71,0,575,129,627,184,152,141,109,13,17,11,9,0,9,500,478,22,39643,,,,,,,,,,39643,,,,,
"340130075014","Block Group 4, Census Tract 75.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007501","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2090,2090,229,184,0,0,0,1225,452,1211,409,552,158,92,0,0,0,124,0,124,803,558,245,28469,,,,,,,,,,28469,,,,,
"340130075021","Block Group 1, Census Tract 75.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1342,1342,267,36,15,0,0,890,134,868,281,433,36,99,13,6,0,93,0,93,756,666,90,73958,,,,,,,,,,73958,,,,,
"340130075022","Block Group 2, Census Tract 75.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2479,2479,656,299,0,0,0,1215,309,1550,405,888,89,168,0,0,0,121,0,121,1485,1360,125,44449,,,,,,,,,,44449,,,,,
"340130076001","Block Group 1, Census Tract 76, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1943,1943,794,0,0,17,0,850,282,1349,313,657,159,121,35,64,0,80,0,80,1146,1053,93,50404,,,,,,,,,,50404,,,,,
"340130076002","Block Group 2, Census Tract 76, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1902,1902,898,22,0,0,0,748,234,1295,484,604,75,48,43,0,41,17,0,17,1064,949,115,56061,,,,,,,,,,56061,,,,,
"340130077001","Block Group 1, Census Tract 77, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"007700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2192,2192,938,36,0,21,0,982,215,1381,443,660,75,153,18,23,9,64,0,64,1250,1184,66,53980,,,,,,,,,,53980,,,,,
